sheet,framework,dimension,pole,term,cosine_similarity,proposed_weight,expert_weight_override,base_weight,cross_load_count,effective_weight,corpus_frequency,is_seed,cross_loads_to,notes
open_closed__open_system,hofstede,open_closed,open_system,diversity the,0.6038,0.5,0.25,0.25,1,0.1667,123,False,mit__diversity,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,adapting,0.6012,0.5,,0.5,3,0.2,125,False,mit__agility; mit__diversity; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,diverse and,0.5988,0.5,0.25,0.25,1,0.1667,197,False,mit__diversity,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,diversity,0.5957,0.5,,0.5,1,0.3333,3291,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,the diversity,0.5943,0.5,0.25,0.25,1,0.1667,63,False,mit__diversity,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,the open,0.5897,0.5,0.25,0.25,0,0.25,59,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,opportunities the,0.5895,0.5,0.25,0.25,2,0.125,326,False,process_results__results_oriented; mit__diversity,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,forward thinking,0.589,0.5,,0.5,1,0.3333,229,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,learning and,0.5881,0.5,0.25,0.25,3,0.1,919,False,process_results__process_oriented; process_results__results_oriented; mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,learning new,0.5829,0.5,,0.5,1,0.3333,159,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,diverse,0.5824,0.5,,0.5,1,0.3333,1934,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,engaging,0.5817,0.5,,0.5,1,0.3333,474,False,mit__integrity,
open_closed__open_system,hofstede,open_closed,open_system,learning,0.5805,0.5,,0.5,2,0.25,11139,False,open_closed__closed_system; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,innovative and,0.5794,0.5,0.25,0.25,2,0.125,90,False,pragmatic_normative__pragmatic; mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,engaging and,0.579,0.5,0.25,0.25,0,0.25,68,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,new skills,0.579,0.5,,0.5,1,0.3333,284,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,cultural,0.5777,0.5,,0.5,3,0.2,466,False,open_closed__closed_system; mit__diversity; mit__integrity,
open_closed__open_system,hofstede,open_closed,open_system,receptive,0.5771,1,,1.0,0,1.0,86,True,,
open_closed__open_system,hofstede,open_closed,open_system,innovation,0.5771,0.5,,0.5,2,0.25,1407,False,pragmatic_normative__pragmatic; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,ideas and,0.5771,0.5,0.25,0.25,1,0.1667,232,False,mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,focus diversity,0.5745,0.5,,0.5,1,0.3333,78,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,collaborative,0.5745,1,,1.0,1,0.6667,2381,True,mit__collaboration,
open_closed__open_system,hofstede,open_closed,open_system,innovative,0.5743,1,,1.0,2,0.5,963,True,pragmatic_normative__pragmatic; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,diversity good,0.574,0.5,,0.5,1,0.3333,60,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,openness,0.5738,0.5,,0.5,0,0.5,70,False,,
open_closed__open_system,hofstede,open_closed,open_system,welcoming environment,0.5697,0.5,,0.5,1,0.3333,67,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,new projects,0.5696,0.5,,0.5,1,0.3333,93,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,collaboration and,0.5671,0.5,0.25,0.25,1,0.1667,183,False,mit__collaboration,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,thinking,0.5669,0.5,,0.5,1,0.3333,924,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,thinking and,0.565,0.5,0.25,0.25,1,0.1667,98,False,mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,learnings,0.5642,0.5,,0.5,1,0.3333,166,False,process_results__process_oriented,
open_closed__open_system,hofstede,open_closed,open_system,collaboration,0.5625,0.5,,0.5,1,0.3333,1151,False,mit__collaboration,
open_closed__open_system,hofstede,open_closed,open_system,innovate,0.5611,0.5,,0.5,1,0.3333,229,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,diverse culture,0.5608,0.5,,0.5,1,0.3333,103,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,expertise and,0.5601,0.5,0.25,0.25,3,0.1,61,False,process_results__process_oriented; professional_parochial__professional; mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,positive experience,0.5591,0.5,,0.5,0,0.5,354,False,,
open_closed__open_system,hofstede,open_closed,open_system,experiences,0.559,0.5,,0.5,4,0.1667,580,False,open_closed__closed_system; mit__diversity; mit__innovation; mit__integrity,
open_closed__open_system,hofstede,open_closed,open_system,experience and,0.558,0.5,0.25,0.25,3,0.1,1147,False,mit__diversity; mit__innovation; mit__integrity,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,ideas,0.558,0.5,,0.5,1,0.3333,1295,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,minds,0.5576,0.5,,0.5,1,0.3333,332,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,culture and,0.5573,0.5,0.25,0.25,4,0.0833,6106,False,open_closed__closed_system; mit__diversity; mit__integrity; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,expertise,0.5566,0.5,,0.5,3,0.2,464,False,professional_parochial__professional; open_closed__closed_system; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,innovation and,0.5549,0.5,0.25,0.25,1,0.1667,248,False,mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,emerging,0.5543,0.5,,0.5,2,0.25,85,False,open_closed__closed_system; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,willingness,0.5538,0.5,,0.5,2,0.25,159,False,pragmatic_normative__normative; mit__integrity,
open_closed__open_system,hofstede,open_closed,open_system,collaborative and,0.5537,0.5,0.25,0.25,1,0.1667,288,False,mit__collaboration,Generic stopword/duplicated-token bigram — weight reduced to 0.25
open_closed__open_system,hofstede,open_closed,open_system,insight into,0.5529,0.5,,0.5,1,0.3333,108,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,projects,0.551,0.5,,0.5,1,0.3333,4645,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,learn and,0.5498,0.25,,0.25,0,0.25,1560,False,,
open_closed__open_system,hofstede,open_closed,open_system,culture open,0.5496,0.25,,0.25,1,0.1667,72,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,learnt,0.5495,0.25,,0.25,0,0.25,265,False,,
open_closed__open_system,hofstede,open_closed,open_system,the learning,0.5488,0.25,,0.25,0,0.25,162,False,,
open_closed__open_system,hofstede,open_closed,open_system,experience with,0.5487,0.25,,0.25,2,0.125,572,False,open_closed__closed_system; mit__customer_orientation,
open_closed__open_system,hofstede,open_closed,open_system,constructive,0.5487,0.25,,0.25,3,0.1,114,False,open_closed__closed_system; pragmatic_normative__normative; mit__integrity,
open_closed__open_system,hofstede,open_closed,open_system,newcomers,0.5477,0.25,,0.25,0,0.25,62,False,,
open_closed__open_system,hofstede,open_closed,open_system,experiences and,0.5476,0.25,,0.25,2,0.125,58,False,mit__innovation; mit__integrity,
open_closed__open_system,hofstede,open_closed,open_system,knowledge and,0.5476,0.25,,0.25,4,0.0833,395,False,process_results__process_oriented; tight_loose__tight_control; pragmatic_normative__normative; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,idea what,0.5475,0.25,,0.25,1,0.1667,185,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,making good,0.5474,0.25,,0.25,5,0.0714,59,False,process_results__results_oriented; pragmatic_normative__normative; mit__innovation; mit__integrity; mit__performance,
open_closed__open_system,hofstede,open_closed,open_system,cooperation,0.5473,0.25,,0.25,3,0.1,95,False,tight_loose__loose_control; mit__collaboration; mit__integrity,
open_closed__open_system,hofstede,open_closed,open_system,creative,0.5471,0.25,,0.25,1,0.1667,359,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,for innovation,0.5464,0.25,,0.25,3,0.1,112,False,pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,making,0.5461,0.25,,0.25,2,0.125,3269,False,open_closed__closed_system; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,valuable experience,0.5457,0.25,,0.25,2,0.125,110,False,mit__integrity; mit__respect,
open_closed__open_system,hofstede,open_closed,open_system,inclusive and,0.545,0.25,,0.25,1,0.1667,194,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,learning opportunities,0.545,0.25,,0.25,0,0.25,1779,False,,
open_closed__open_system,hofstede,open_closed,open_system,knowledge,0.5447,0.25,,0.25,3,0.1,3109,False,open_closed__closed_system; pragmatic_normative__normative; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,collaborative culture,0.5446,0.25,,0.25,1,0.1667,422,False,mit__collaboration,
open_closed__open_system,hofstede,open_closed,open_system,diverse group,0.5443,0.25,,0.25,1,0.1667,50,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,projects and,0.5439,0.25,,0.25,1,0.1667,449,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,alternative,0.5439,0.25,,0.25,1,0.1667,140,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,rewarding and,0.5437,0.25,,0.25,1,0.1667,72,False,process_results__results_oriented,
open_closed__open_system,hofstede,open_closed,open_system,welcoming culture,0.5432,0.25,,0.25,1,0.1667,68,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,inclusive,0.5431,1,,1.0,1,0.6667,1255,True,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,learning the,0.5429,0.25,,0.25,0,0.25,160,False,,
open_closed__open_system,hofstede,open_closed,open_system,collaborate,0.5422,0.25,,0.25,1,0.1667,248,False,mit__collaboration,
open_closed__open_system,hofstede,open_closed,open_system,diverse environment,0.5411,0.25,,0.25,1,0.1667,67,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,good collaboration,0.54,0.25,,0.25,1,0.1667,66,False,mit__collaboration,
open_closed__open_system,hofstede,open_closed,open_system,alternatives,0.5397,0.25,,0.25,0,0.25,52,False,,
open_closed__open_system,hofstede,open_closed,open_system,culture,0.5396,0.25,,0.25,4,0.0833,46353,False,open_closed__closed_system; mit__diversity; mit__integrity; mit__respect,
open_closed__open_system,hofstede,open_closed,open_system,lot learning,0.5395,0.25,,0.25,0,0.25,278,False,,
open_closed__open_system,hofstede,open_closed,open_system,open work,0.5392,0.25,,0.25,1,0.1667,55,False,job_employee__job_oriented,
open_closed__open_system,hofstede,open_closed,open_system,skills the,0.539,0.25,,0.25,1,0.1667,103,False,professional_parochial__professional,
open_closed__open_system,hofstede,open_closed,open_system,rewarding,0.5383,0.25,,0.25,1,0.1667,1116,False,process_results__results_oriented,
open_closed__open_system,hofstede,open_closed,open_system,experiance,0.5381,0.25,,0.25,0,0.25,54,False,,
open_closed__open_system,hofstede,open_closed,open_system,new ways,0.538,0.25,,0.25,1,0.1667,50,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,education and,0.538,0.25,,0.25,0,0.25,111,False,,
open_closed__open_system,hofstede,open_closed,open_system,provides opportunities,0.5379,0.25,,0.25,0,0.25,51,False,,
open_closed__open_system,hofstede,open_closed,open_system,promote within,0.5376,0.25,,0.25,0,0.25,52,False,,
open_closed__open_system,hofstede,open_closed,open_system,competition and,0.5374,0.25,,0.25,5,0.0714,78,False,process_results__results_oriented; open_closed__closed_system; pragmatic_normative__pragmatic; mit__innovation; mit__performance,
open_closed__open_system,hofstede,open_closed,open_system,opportunities some,0.5372,0.25,,0.25,1,0.1667,65,False,mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,competence,0.537,0.25,,0.25,4,0.0833,107,False,professional_parochial__professional; tight_loose__loose_control; pragmatic_normative__normative; mit__performance,
open_closed__open_system,hofstede,open_closed,open_system,training and,0.5366,0.25,,0.25,1,0.1667,1685,False,professional_parochial__professional,
open_closed__open_system,hofstede,open_closed,open_system,experience from,0.5365,0.25,,0.25,0,0.25,69,False,,
open_closed__open_system,hofstede,open_closed,open_system,intellectually stimulating,0.5363,0.25,,0.25,1,0.1667,115,False,mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,and collaborative,0.5361,0.25,,0.25,1,0.1667,362,False,mit__collaboration,
open_closed__open_system,hofstede,open_closed,open_system,marketing,0.536,0.25,,0.25,7,0.0556,851,False,process_results__results_oriented; open_closed__closed_system; tight_loose__loose_control; pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__customer_orientation; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,interests,0.5354,0.25,,0.25,0,0.25,288,False,,
open_closed__open_system,hofstede,open_closed,open_system,with opportunities,0.5353,0.25,,0.25,4,0.0833,161,False,process_results__results_oriented; tight_loose__loose_control; pragmatic_normative__pragmatic; mit__diversity,
open_closed__open_system,hofstede,open_closed,open_system,skills,0.5351,0.25,,0.25,3,0.1,3538,False,professional_parochial__professional; mit__agility; mit__performance,
open_closed__open_system,hofstede,open_closed,open_system,promising,0.5351,0.25,,0.25,4,0.0833,96,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__execution; mit__innovation,
open_closed__open_system,hofstede,open_closed,open_system,culturally,0.535,0.25,,0.25,4,0.0833,93,False,open_closed__closed_system; mit__diversity; mit__integrity; mit__respect,
